Id,SalePrice
1566,239691.60497884802
1567,77763.93051286195
1568,243105.84700990358
1569,125899.59855050291
1570,136927.2181367058
1571,115762.4451614007
1572,142300.70088278997
1573,237052.20486890705
1574,117533.38857960473
1575,231641.99738283682
1576,242934.70749307086
1577,179405.88075814486
1578,149733.53410408724
1579,147613.36210816924
1580,193332.26203425517
1581,162762.0046083914
1582,126504.23502046813
1583,303253.67158740095
1584,217954.78027254436
1585,135844.91478584707
1586,67318.41601338834
1587,105181.69776354979
1588,151906.48222303958
1589,96932.20575580555
1590,133998.61149425295
1591,93841.62919435134
1592,115414.51660338386
1593,121471.30499147499
1594,125472.04397570042
1595,109492.57560584204
1596,217937.0070302879
1597,187474.11676764052
1598,213261.3498217135
1599,161434.38942081897
1600,155447.72844594446
1601,61772.10294619559
1602,118054.78478245853
1603,74633.31736804833
1604,258630.0180111976
1605,235292.27984257482
1606,168467.97599222258
1607,174420.4071736221
1608,217569.72815068258
1609,182037.7592212196
1610,148698.11765303253
1611,139384.4390798226
1612,168046.2893831131
1613,164603.30679684936
1614,125046.11800868195
1615,92472.06596189877
1616,80707.55159963424
1617,94360.5613749784
1618,127951.94035433404
1619,138108.19235903275
1620,147534.67492770348
1621,134824.84397081754
1622,138278.66942464845
1623,259324.53921854013
1624,211797.50589875455
1625,120942.33837848839
1626,166122.59218303923
1627,194795.21506799647
1628,279288.7173071474
1629,174411.4298549022
1630,352731.7189956599
1631,221154.91148098352
1632,243537.6922354151
1633,169923.53441451056
1634,183480.3481059475
1635,171235.48736120973
1636,149404.99666183264
1637,203198.21627116814
1638,183389.07053427747
1639,184261.1366967459
1640,250566.81727981576
1641,179996.1423346987
1642,240722.79553204306
1643,222965.74306068264
1644,241018.83450593724
1645,208886.98099510506
1646,156791.3742235481
1647,157412.19839466142
1648,127485.98552545763
1649,140840.53773621446
1650,109949.6708047189
1651,120618.2284193983
1652,96075.22082417931
1653,98672.70801779225
1654,141833.53602494323
1655,129763.42309274635
1656,137477.60687555277
1657,145310.75536844562
1658,141946.318513932
1659,120724.58628470455
1660,148840.89055820182
1661,469026.26193991624
1662,392070.2526073532
1663,375958.8825026384
1664,542874.4324698104
1665,299594.74313308875
1666,325846.5568762939
1667,384428.43550440785
1668,344449.6807204733
1669,300853.3372398329
1670,339874.35854644753
1671,267885.5930882145
1672,434085.1898429041
1673,290164.49775619677
1674,236278.42889263228
1675,202881.57780557434
1676,193137.47587464578
1677,224988.83329526475
1678,484704.9966233649
1679,395375.4889096236
1680,335130.199804818
1681,243387.26381107655
1682,304760.241239895
1683,186602.69999947018
1684,174745.76218807732
1685,173074.76327309082
1686,170101.21359922545
1687,166843.73212042582
1688,188851.31780498498
1689,193312.4491863622
1690,194870.78124085444
1691,184756.96815814954
1692,258643.80279302833
1693,167305.4933391822
1694,181255.91119982654
1695,161495.76264184937
1696,279157.89187933225
1697,171298.6426798913
1698,346403.71346749936
1699,305813.1849677672
1700,252828.73035683553
1701,271516.7085482326
1702,247148.2225960835
1703,243841.37334110402
1704,269682.8807753346
1705,232051.38120286475
1706,464169.9350824655
1707,212436.6744414426
1708,201744.711174514
1709,263646.83271266206
1710,224634.9546445283
1711,274967.2286556863
1712,259540.77866257174
1713,276771.9227905811
1714,226528.77861372937
1715,205417.31039657406
1716,182148.370455401
1717,174620.5761460969
1718,139273.1470811806
1719,205091.9733089219
1720,235315.28532836086
1721,163138.95109361695
1722,127426.44212146674
1723,154348.05495125888
1724,198683.93763773548
1725,231788.61804735326
1726,179472.70367135372
1727,154689.84070548948
1728,169075.90953330896
1729,163071.92179283808
1730,153347.80921412382
1731,113443.36051446042
1732,126551.15561481469
1733,112146.51571938027
1734,120444.69571111698
1735,123873.15055280623
1736,105626.74619924571
1737,313457.26228429674
1738,257731.71291115496
1739,251929.05841538
1740,227614.9789925584
1741,193992.32538113065
1742,173099.48033269608
1743,178821.56114999956
1744,351175.94415768463
1745,221526.86457151786
1746,189354.19646425717
1747,223681.30334673793
1748,228882.01334033572
1749,139048.4898582681
1750,125745.16255547329
1751,236749.73907090767
1752,115957.87254657666
1753,149087.13648077598
1754,194720.5597235937
1755,169671.01512805826
1756,127011.42018450153
1757,120257.79094600308
1758,142657.89815111307
1759,159677.85831263804
1760,162168.38009049307
1761,148390.17132813335
1762,176978.22710316678
1763,181752.91519938043
1764,115248.38742266866
1765,171498.86562733245
1766,189180.87020546597
1767,228553.4894439561
1768,141172.16823958087
1769,171348.17100320512
1770,154192.51875833364
1771,116348.2871109158
1772,132343.46815575572
1773,120856.15760510841
1774,147109.04400256043
1775,139843.3069053705
1776,124340.40506958094
1777,105000.21101673752
1778,140598.8696736336
1779,119038.07747748401
1780,168546.05282364154
1781,127742.05203336674
1782,84166.86228150525
1783,136698.03223264555
1784,109470.69458465143
1785,122931.07220437627
1786,127249.94835795405
1787,163600.78074016547
1788,58511.34107297363
1789,96504.90005690788
1790,79117.8338187903
1791,178834.2410362837
1792,163429.1627584312
1793,127841.51049322396
1794,153800.16449041295
1795,136039.36565396635
1796,126687.58292299496
1797,114286.89714529927
1798,116914.1286983395
1799,108080.07984815353
1800,119338.20592975324
1801,126300.29283013738
1802,127916.40819205302
1803,144786.22104062207
1804,137412.6745609571
1805,132500.4214838355
1806,123276.21898035657
1807,129891.90316640551
1808,121061.14023386006
1809,122968.27652423768
1810,136918.0869127705
1811,89485.51619134401
1812,99851.19281287276
1813,119825.30621095131
1814,90596.76704196143
1815,52246.534439801915
1816,102343.80166341312
1817,108007.97282488222
1818,151878.4819796236
1819,127824.65301525505
1820,59626.11340517195
1821,110523.07883711973
1822,151955.70761410557
1823,48055.79607097197
1824,121873.59112231652
1825,136794.29926139463
1826,106469.823682988
1827,99296.72966180475
1828,131671.3438307813
1829,114314.68735528183
1830,144150.71146336445
1831,143860.36976912775
1832,76258.66925309612
1833,138101.2161762949
1834,120957.56527887097
1835,124867.45773278787
1836,122820.49474695524
1837,88512.70183269621
1838,134095.18664360605
1839,101246.15314160197
1840,132171.86958275555
1841,133805.06214160268
1842,91654.6239285192
1843,129791.9405610432
1844,132862.6198133476
1845,137577.17183743572
1846,153747.62302839174
1847,176200.38000244476
1848,54932.565903425035
1849,112021.55174028302
1850,116303.19236271486
1851,157310.25248392162
1852,120374.18683688536
1853,124587.77937740242
1854,165584.28441651398
1855,149428.38509933936
1856,220553.94522704204
1857,150157.68215213733
1858,133979.63244282306
1859,115837.76600666005
1860,145825.28211255863
1861,115725.68557565007
1862,295431.2198676654
1863,275551.8853748124
1864,275626.3791812905
1865,345356.9675218846
1866,323308.39697640383
1867,215073.7106518872
1868,286329.782286359
1869,201749.1072254575
1870,215213.52833396272
1871,247749.90428160637
1872,172483.3001330214
1873,245367.61151444988
1874,157651.62209452337
1875,211432.95439678454
1876,197215.31767273496
1877,210034.90476222016
1878,202767.72316136915
1879,130032.31263842533
1880,130495.0606023415
1881,243233.43755720308
1882,241913.48164623254
1883,181150.03279200385
1884,204013.70170738685
1885,237348.0753031864
1886,281781.69767559774
1887,214572.08688668368
1888,259883.3299709965
1889,169478.62564010557
1890,117121.70169660651
1891,129056.20526601981
1892,95011.57745976487
1893,128605.48863567707
1894,126134.7401953366
1895,135736.62443692714
1896,128280.19782932631
1897,111593.49047660745
1898,117555.83923345864
1899,155256.0118337717
1900,154272.56318345942
1901,170926.5611437951
1902,158362.8359001449
1903,209375.7036449572
1904,138826.46523425062
1905,193157.6797556878
1906,149166.81842573485
1907,215159.0523600947
1908,106779.15083835891
1909,127978.44179087921
1910,117132.66427542048
1911,207336.0280384854
1912,324662.6894110142
1913,137551.84105308226
1914,66549.93367853237
1915,300784.1521642823
1916,59322.45432782689
1917,233252.9464529928
1918,144652.6921894631
1919,180870.68488855445
1920,156011.18249917662
1921,386395.63396419736
1922,314615.7602018052
1923,235392.56476341854
1924,236886.59070696819
1925,197097.10528382493
1926,386200.0699354446
1927,135644.07763445162
1928,156018.31924973012
1929,130507.42569600923
1930,122687.08128835811
1931,140989.86298270593
1932,135784.65339289804
1933,182211.383810131
1934,184873.37181632515
1935,171698.40462552785
1936,199466.10098234116
1937,182657.1674473573
1938,168777.01973106945
1939,241883.95788333248
1940,190900.08336426376
1941,171089.3773407916
1942,182565.66531068413
1943,210989.66161916865
1944,358963.36102784943
1945,385721.7090117276
1946,141322.79203956522
1947,330856.2609860442
1948,180131.49076703342
1949,250404.57471003014
1950,185117.38000995165
1951,242786.5377561774
1952,208258.5343287808
1953,166374.58016964616
1954,179164.94106808992
1955,137761.3152568032
1956,338314.2647695893
1957,153309.3575349799
1958,287809.6452113154
1959,140270.3994432876
1960,113714.29054140094
1961,119591.95711065498
1962,95924.5800677303
1963,102608.01027502808
1964,103269.06612991942
1965,143628.68634243868
1966,134516.73376617124
1967,292784.7339514941
1968,423226.5023428982
1969,383698.8820884508
1970,414552.7835576366
1971,498253.7960847538
1972,375664.6497024892
1973,273518.8399493872
1974,338822.532664383
1975,575191.7649625081
1976,273197.5459614418
1977,353851.9647515677
1978,353770.7373441923
1979,323147.2721256262
1980,216730.91095729405
1981,347110.2012021485
1982,221152.00974339468
1983,204388.67235257084
1984,170717.02831300604
1985,228260.14504716833
1986,212580.78755853855
1987,179021.9197892892
1988,174449.2432622517
1989,194244.5932702059
1990,212092.17785689552
1991,236700.0880380817
1992,216098.30498228077
1993,167235.74344934212
1994,239939.8557987051
1995,185664.5270110119
1996,250196.59721861643
1997,312813.63116693863
1998,318690.31237390224
1999,280448.76156020205
2000,315620.69909778546
2001,281776.04241749394
2002,238193.67530804372
2003,249791.87717701375
2004,279292.66992655536
2005,221345.76123966544
2006,222580.3150761919
2007,250669.62487684967
2008,220146.68071496306
2009,199277.90649991835
2010,194031.3234927268
2011,143014.37166916396
2012,169894.8430610786
2013,175894.55712769777
2014,185463.79874672348
2015,201382.9283410983
2016,188132.1474046158
2017,193279.07968920044
2018,115946.26208704128
2019,135152.2952591824
2020,104184.49574076566
2021,96463.8641541547
2022,196028.15919598987
2023,139045.54719314634
2024,277624.3732160505
2025,367078.11543380114
2026,176911.94344580127
2027,162541.7809481529
2028,151998.38605039468
2029,168485.14864360404
2030,273035.28850569075
2031,236144.0275144761
2032,260979.5046905701
2033,261859.82755434845
2034,176779.14446847557
2035,230022.41252976205
2036,204649.65152249153
2037,212341.3961595921
2038,340811.6599139207
2039,224078.89203215373
2040,281991.80148431944
2041,311456.5064935531
2042,208741.51158190152
2043,183914.5841685873
2044,179699.05277385123
2045,208150.9467056656
2046,152423.3173654558
2047,140679.03193239396
2048,137327.18676505695
2049,145132.58852783075
2050,174364.62719359426
2051,101172.13144008233
2052,119463.64042736981
2053,149019.6046750312
2054,94148.20970974925
2055,152677.27100019343
2056,140300.58246375297
2057,112183.82492424452
2058,214484.53896458808
2059,133545.2655679597
2060,178030.82258082958
2061,172341.72843931246
2062,127536.0584459601
2063,121964.94657160132
2064,143134.99154648266
2065,118986.0576203844
2066,157623.84033559528
2067,116366.01248016543
2068,147858.04251226527
2069,82778.38623291082
2070,117682.7788636529
2071,92922.28631946673
2072,136746.68158390885
2073,129822.63138891467
2074,189705.60015183387
2075,149672.22624179223
2076,116940.35434207675
2077,155855.27587282905
2078,121533.84504435539
2079,132896.02277917374
2080,118196.23077980128
2081,125224.35616743079
2082,115720.02180735828
2083,145618.12910698453
2084,110563.46923701138
2085,122253.72927141843
2086,106334.97641989874
2087,117772.4726284328
2088,97822.09562819162
2089,79924.45984138695
2090,122929.7907466065
2091,110257.51533099417
2092,120065.63381035977
2093,108993.93238252138
2094,106512.19838348258
2095,155456.0573804895
2096,81563.64034819626
2097,101572.65001600792
2098,146109.51517713562
2099,54012.75323287455
2100,70443.92892085967
2101,108260.56395723234
2102,123607.45100636256
2103,107394.9853555438
2104,138692.86140863737
2105,135060.08513421178
2106,62804.88559467632
2107,181945.63181510638
2108,113911.5610798244
2109,109885.30797057133
2110,119953.54000290875
2111,136253.99847664303
2112,133390.09022621982
2113,119100.27355498426
2114,125942.8710128316
2115,165684.68768376476
2116,112077.40824059583
2117,148864.76633629805
2118,122634.89030285801
2119,117413.38360175933
2120,111460.84159944643
2121,88495.4039749798
2122,120436.61447377695
2123,79833.26719150651
2124,152923.09277844406
2125,124461.75655624818
2126,146234.38498774526
2127,168206.89684567615
2128,122200.52567344235
2129,86297.91766172939
2130,136321.27505310587
2131,130153.268334418
2132,109988.6558669992
2133,120239.57890114172
2134,122847.46871646799
2135,95233.18481517186
2136,79414.5396650542
2137,105241.12212310192
2138,138213.2458772349
2139,147625.83443697236
2140,137374.9820021625
2141,158243.46491496047
2142,126623.3687352277
2143,143768.46601787678
2144,127869.92934918634
2145,141464.5504727864
2146,175759.40302463103
2147,154245.50719737733
2148,134354.2016400741
2149,148923.6650627462
2150,229503.41864900893
2151,115422.43233123678
2152,180796.75706767928
2153,164977.0929430849
2154,105807.58845398569
2155,145233.9740279798
2156,271436.2148492503
2157,230558.1928764103
2158,237826.78538575544
2159,214192.18592693855
2160,182909.98137982815
2161,235756.49409876118
2162,403456.99662541546
2163,369978.9516013908
2164,247910.78118682574
2165,208537.0414234385
2166,161083.21127402413
2167,221107.68150716054
2168,206704.69221135575
2169,195290.86821885715
2170,215337.10200779422
2171,158865.3447220725
2172,135120.29817370552
2173,174937.18680353957
2174,226072.21079837938
2175,285488.1070914765
2176,305107.41430138436
2177,237827.31894480606
2178,211586.73020333523
2179,135820.95680683412
2180,220453.98181357345
2181,196767.61910501993
2182,225849.9900019065
2183,188754.44993030443
2184,118068.04144710695
2185,124160.8104332972
2186,150183.05389842353
2187,145029.2128842551
2188,150551.70478857245
2189,279322.5485338869
2190,74500.38434950924
2191,79397.9077750281
2192,92682.93736534346
2193,116823.74005273654
2194,107297.56524452573
2195,111424.2521007275
2196,99987.93945309146
2197,120682.35505415409
2198,155926.27940567036
2199,176638.9008220725
2200,150963.19616392453
2201,138120.54421074525
2202,218512.59611316436
2203,136045.77349125905
2204,176078.29524367175
2205,122325.8677814373
2206,135221.26040352558
2207,218118.55650566862
2208,265365.7430247679
2209,245127.785387447
2210,115187.67213452252
2211,114418.97791523243
2212,122648.53650688984
2213,106191.30049684372
2214,130849.47679738293
2215,98505.87663027737
2216,141423.5592345607
2217,59062.172610848014
2218,81354.77562621467
2219,74463.66514368053
2220,74511.92190974762
2221,303167.9328042576
2222,274334.5112706822
2223,279446.0250442283
2224,203094.30420435462
2225,114732.98488984203
2226,181303.37639389507
2227,200089.40730957245
2228,268524.2565251113
2229,254482.07347498162
2230,151018.35962629665
2231,214395.03779168005
2232,182779.25962333498
2233,182653.12612826697
2234,242974.00974705996
2235,226226.3568308879
2236,260824.91376067785
2237,321290.2748037767
2238,194699.6485863323
2239,109708.88697888856
2240,155100.64125806716
2241,152933.63418659806
2242,123040.99164349976
2243,127766.1914808911
2244,103618.86311740853
2245,96005.70291290112
2246,143432.3178842309
2247,115565.97820381568
2248,122714.81376611559
2249,118666.58387618962
2250,127573.64653488573
2251,108328.71320592666
2252,183428.13652742803
2253,153715.60437696535
2254,172845.82040398743
2255,183085.22701735934
2256,169868.37737999088
2257,204432.64749785917
2258,157123.03371492893
2259,169947.52723500394
2260,148043.01088606846
2261,190970.27776021458
2262,208224.064031467
2263,381766.215278948
2264,543953.0985371745
2265,175821.77130645284
2266,301660.9540949198
2267,372277.2301042669
2268,430919.6990591541
2269,145312.6655246867
2270,193626.1755828721
2271,216194.0833079944
2272,204163.31644707915
2273,161541.42862114543
2274,178912.74876294562
2275,168505.24049979565
2276,194034.73594030793
2277,188594.25324811455
2278,146225.45494111197
2279,129094.49204107071
2280,119373.24797711849
2281,156623.12053288476
2282,180160.78169056977
2283,107023.03840417007
2284,113087.17468467678
2285,139886.75339838752
2286,122102.34587960216
2287,370562.8273408106
2288,275007.6515191215
2289,371020.27768313687
2290,468542.9456667083
2291,330821.4370223946
2292,448355.2670560068
2293,498092.89093323064
2294,390003.7739099444
2295,507931.17092527647
2296,289353.26916590065
2297,348763.1213522139
2298,349387.88409414387
2299,344344.6812577267
2300,331674.5899067974
2301,308826.9371922074
2302,254766.17270230455
2303,241973.5204984379
2304,250482.61618756645
2305,202328.04487683633
2306,198113.12578408764
2307,208147.29865218166
2308,231062.3945938104
2309,289719.360243713
2310,212358.76981372535
2311,205873.15520084457
2312,175837.03710752376
2313,171695.86310812354
2314,179272.87663216647
2315,180054.91913640025
2316,194663.82182118244
2317,191404.3369424092
2318,184068.05764431143
2319,186948.35800996257
2320,183422.0838595429
2321,234809.3166428784
2322,182274.69448947237
2323,193709.8423324431
2324,182903.0038577631
2325,217610.4436959005
2326,177871.91547132042
2327,202475.85014264507
2328,223031.20409699518
2329,193259.0538753641
2330,183175.03219951925
2331,352759.89775846136
2332,400083.72346730845
2333,324539.7932635811
2334,258995.0679606194
2335,281774.6665488398
2336,313436.364930279
2337,193940.60657523095
2338,258851.4052465127
2339,215653.98892148177
2340,394122.4036250497
2341,205059.49813736996
2342,231960.82428158566
2343,225252.83661367514
2344,210935.801254406
2345,226960.38566827602
2346,212924.8353823106
2347,201063.03141489104
2348,243888.94329503586
2349,179813.22196811682
2350,309017.13632218883
2351,268684.55256709224
2352,254074.8854270989
2353,248134.08966190854
2354,145087.58776765398
2355,148612.5971116222
2356,153028.29443359957
2357,187093.65091612516
2358,201620.02478179106
2359,137807.24472014044
2360,110510.14525440928
2361,148428.9091627711
2362,277610.40894512966
2363,133750.9012198291
2364,150576.78019638127
2365,223797.21670166176
2366,195957.15072232185
2367,229845.56823472152
2368,220407.4547569864
2369,230161.48898357846
2370,165288.5254047166
2371,164106.91802505078
2372,196945.00739032283
2373,289862.9168780114
2374,335723.05837874976
2375,251656.54704901177
2376,311387.9796988172
2377,352442.0044846772
2378,145727.58505802214
2379,213849.886844261
2380,158775.50541394914
2381,172701.42562568877
2382,205351.60072315054
2383,202476.40083709778
2384,243166.427332137
2385,158230.97018494093
2386,132755.77145771525
2387,130518.13814641841
2388,98758.2472595083
2389,117216.3311099557
2390,140319.34212271124
2391,144446.07203687084
2392,115333.88743469348
2393,165178.9343447103
2394,139952.76780003094
2395,205659.53245122093
2396,139592.29809362243
2397,232374.5788879026
2398,126363.2138851268
2399,65851.80196659466
2400,64156.84929505858
2401,121515.90764168296
2402,137702.4236460402
2403,149407.14705186366
2404,153213.69124971115
2405,155120.034529338
2406,142738.5636660348
2407,128116.74961244142
2408,148418.78941722316
2409,120400.6892464723
2410,167287.7245517788
2411,112537.54970831976
2412,156568.6472599226
2413,127573.14920357986
2414,163975.58853712087
2415,139416.20833155778
2416,125369.45239183962
2417,135154.42606753492
2418,136161.18497268428
2419,125641.7058831214
2420,120387.77394011764
2421,151528.55768941488
2422,104736.18998687204
2423,114136.33928901753
2424,152337.9422890966
2425,201035.74792031883
2426,130977.96022715147
2427,133761.69514373882
2428,173793.56764753992
2429,111318.5667572148
2430,130872.64458688727
2431,106460.4363777208
2432,142955.04292087193
2433,140642.47060522204
2434,136910.76981427116
2435,148116.6277823898
2436,103910.86339456437
2437,109127.35298506099
2438,122856.93112315447
2439,99639.22141704416
2440,124112.12540129374
2441,87656.98379425007
2442,94398.34671642982
2443,125682.92399688244
2444,136034.47943346537
2445,89935.09170643921
2446,141394.06154959096
2447,186137.2750385469
2448,126768.011790355
2449,114938.86033409058
2450,149780.76167980453
2451,125810.72922476099
2452,193228.13865496757
2453,93464.70956346109
2454,120913.29342489317
2455,118862.36675957506
2456,138361.81297017075
2457,132896.61906532315
2458,133629.35800476072
2459,109737.33960619659
2460,138776.50034847838
2461,128057.69030118056
2462,134089.82501286932
2463,124302.88436954806
2464,181006.12225738223
2465,139174.20658791543
2466,117445.5436666304
2467,124527.716452448
2468,81366.88917946865
2469,81907.48255842546
2470,180577.2238607254
2471,209515.5571662169
2472,164865.48059250604
2473,117037.37885685379
2474,77163.37512754215
2475,219088.2638629128
2476,120575.54194290469
2477,130649.71201154114
2478,158640.2691907091
2479,103050.68738752969
2480,149155.42935877782
2481,116229.53485173918
2482,126219.80420393967
2483,106527.6320435334
2484,118234.40472099281
2485,126278.14039950655
2486,156977.34603400313
2487,162031.7505199962
2488,167212.52904561156
2489,152808.0940108121
2490,137047.65359399572
2491,94663.28810093494
2492,194857.43319388965
2493,150484.30537747068
2494,146343.40414430876
2495,90335.22608592975
2496,240063.08605636747
2497,159572.59812152566
2498,109345.05264294
2499,82913.07511256088
2500,119856.16886466554
2501,141698.89805770005
2502,144173.62566982504
2503,96347.84695109834
2504,184037.70805310103
2505,219547.77038073156
2506,246797.8506515917
2507,286959.7127947229
2508,247007.4767381392
2509,216883.80257731356
2510,216253.06206617484
2511,172625.59205469856
2512,204947.92293569003
2513,222298.52659158557
2514,245437.16431801653
2515,151059.7393711757
2516,175745.876501002
2517,151963.77503961013
2518,160387.2859711176
2519,231107.92330569003
2520,214549.26169354768
2521,185132.42085470268
2522,224375.2046995363
2523,118495.95636941314
2524,138104.29091642186
2525,154844.469308234
2526,142784.88465736964
2527,115794.34994808606
2528,126497.07586104966
2529,139142.30189272296
2530,123767.7464362097
2531,256990.42743112412
2532,224329.78194721413
2533,191756.81787246326
2534,232176.0374724558
2535,298905.9737779728
2536,239587.99381372187
2537,238734.07651095508
2538,182008.55403442425
2539,187084.1998181241
2540,180268.1136892066
2541,178531.38478587562
2542,162398.05025705404
2543,119562.0632132529
2544,121114.49118356692
2545,136869.03190081904
2546,126625.67947596395
2547,131015.84046628962
2548,149844.61374130275
2549,151710.77803074307
2550,1151318.633004886
2551,141357.98043130827
2552,130169.20774957024
2553,73649.63731753975
2554,94440.76914965878
2555,124807.37382639287
2556,101838.20728195309
2557,103253.34003704206
2558,136782.3873733431
2559,139477.07014772427
2560,148577.42217187135
2561,145375.81784900956
2562,140878.43544357427
2563,150059.1119021168
2564,201286.577093478
2565,137510.89950122245
2566,148046.24749675428
2567,144056.6106051727
2568,194394.60431840952
2569,218485.87076821792
2570,113324.51528922624
2571,187525.03125448315
2572,143605.3825980009
2573,220206.6484527473
2574,282000.4274514279
2575,132951.46174633465
2576,114737.1476780942
2577,136290.21463654863
2578,81618.11382775416
2579,62638.30176686308
2580,95843.70112011013
2581,105070.99295207828
2582,111592.90513237136
2583,275223.80112663633
2584,179392.76509284566
2585,185891.3564001763
2586,220515.565863928
2587,196477.6720373895
2588,133552.1048645012
2589,151920.98737020715
2590,208284.21017292695
2591,227230.75246089543
2592,216052.1928777032
2593,250657.26883695857
2594,181031.00660806557
2595,201800.47066773294
2596,285071.9874757145
2597,187274.90920797957
2598,284465.2270550888
2599,348024.555553041
2600,151668.81122364337
2601,146421.82114072712
2602,84157.0577467323
2603,90671.994398746
2604,92304.68382287443
2605,81816.18162136713
2606,144805.57706330065
2607,198303.40067985925
2608,190922.03649594527
2609,169894.81416823293
2610,112353.77533732733
2611,124197.50062643475
2612,162088.9106065216
2613,130336.8484792956
2614,123366.0042439908
2615,154650.75821198995
2616,146090.5408731614
2617,194064.43561542212
2618,204007.2082224824
2619,197126.74430533673
2620,188304.09016656358
2621,173334.2490884869
2622,180436.5089150074
2623,238261.82242836413
2624,311350.79044285364
2625,307121.94015574333
2626,175038.25810665594
2627,162365.68205108622
2628,469156.4880593733
2629,498374.68475053686
2630,370988.79360793426
2631,497361.4797077721
2632,410067.7517397965
2633,309956.74177085556
2634,431504.9919518856
2635,163088.99543064713
2636,178762.68031210828
2637,182928.23840351618
2638,269729.15455735836
2639,185131.693814317
2640,150574.78506687703
2641,102549.77959804006
2642,182472.76824453785
2643,104561.62055089974
2644,115861.73775506216
2645,109650.46301957639
2646,95254.10644206648
2647,102074.29582449814
2648,138804.76951663653
2649,149703.9609112339
2650,132866.56188321082
2651,136743.0476819594
2652,420136.29554073885
2653,251999.77877298277
2654,258833.384935246
2655,414913.577261577
2656,318299.5798678569
2657,365162.39880473877
2658,310390.52823489695
2659,300541.6006492205
2660,369548.696686983
2661,354256.1117728052
2662,367252.18135233864
2663,291569.4083755942
2664,273836.89092638466
2665,324279.27883009665
2666,285152.9261404432
2667,173258.0124306428
2668,178906.91266173855
2669,185059.92482032982
2670,277797.60388637736
2671,188561.8177639505
2672,196018.2349471364
2673,204544.256086118
2674,197815.23716101094
2675,178170.53206428676
2676,193654.99827161763
2677,202731.0454222272
2678,244927.74953761336
2679,271135.0424462452
2680,287264.3371229288
2681,400023.08322749235
2682,317659.76703812805
2683,524206.43229593517
2684,311282.0874049003
2685,321473.1720366316
2686,252514.71401285648
2687,306923.59974790306
2688,213344.76241685444
2689,211855.13556789543
2690,445338.65153463336
2691,192283.51091178026
2692,147885.03469773757
2693,202926.40312401147
2694,142960.1561980759
2695,190953.9314514507
2696,180442.01497230376
2697,186448.22602291201
2698,191899.7273387007
2699,177372.78425589294
2700,156856.60530893772
2701,149969.672460901
2702,110565.07899723062
2703,126658.36794477775
2704,138499.75341370955
2705,116657.44536854966
2706,107304.44784085131
2707,121108.67009298742
2708,132304.37550757546
2709,104322.64860239194
2710,127195.01984894594
2711,288270.18456643843
2712,389240.1803384501
2713,174370.8711685991
2714,152213.5689457682
2715,173405.7863951552
2716,149536.12111657034
2717,194508.92271387548
2718,218646.30807595432
2719,158269.88395284675
2720,171635.71602416804
2721,129280.14855826364
2722,153614.26395972594
2723,137523.4888523858
2724,125846.17675239888
2725,126531.69443904818
2726,152384.040035102
2727,172915.54913811098
2728,176447.01695548225
2729,145580.97101445455
2730,151646.72707995717
2731,132481.18195575872
2732,135039.3840120357
2733,155571.40708679907
2734,147009.733860149
